neighbourhood,date,count,month
Beacon Hill,2009-01-01,5,January
Beacon Hill,2009-01-02,3,January
Beacon Hill,2009-01-03,18,January
Beacon Hill,2009-01-04,5,January
Beacon Hill,2009-01-05,7,January
Beacon Hill,2009-01-06,6,January
Beacon Hill,2009-01-07,6,January
Beacon Hill,2009-01-08,1,January
Beacon Hill,2009-01-09,5,January
Beacon Hill,2009-01-10,2,January
Beacon Hill,2009-01-11,7,January
Beacon Hill,2009-01-12,4,January
Beacon Hill,2009-01-13,3,January
Beacon Hill,2009-01-14,1,January
Beacon Hill,2009-01-15,8,January
Beacon Hill,2009-01-16,3,January
Beacon Hill,2009-01-17,8,January
Beacon Hill,2009-01-18,5,January
Beacon Hill,2009-01-19,5,January
Beacon Hill,2009-01-20,9,January
Beacon Hill,2009-01-21,11,January
Beacon Hill,2009-01-22,9,January
Beacon Hill,2009-01-23,4,January
Beacon Hill,2009-01-24,4,January
Beacon Hill,2009-01-25,11,January
Beacon Hill,2009-01-26,7,January
Beacon Hill,2009-01-27,11,January
Beacon Hill,2009-01-28,19,January
Beacon Hill,2009-01-29,10,January
Beacon Hill,2009-01-30,15,January
Beacon Hill,2009-01-31,10,January
Beacon Hill,2009-02-01,3,February
Beacon Hill,2009-02-02,5,February
Beacon Hill,2009-02-03,7,February
Beacon Hill,2009-02-04,3,February
Beacon Hill,2009-02-05,5,February
Beacon Hill,2009-02-06,9,February
Beacon Hill,2009-02-07,4,February
Beacon Hill,2009-02-08,6,February
Beacon Hill,2009-02-09,4,February
Beacon Hill,2009-02-10,6,February
Beacon Hill,2009-02-11,2,February
Beacon Hill,2009-02-12,5,February
Beacon Hill,2009-02-13,7,February
Beacon Hill,2009-02-14,8,February
Beacon Hill,2009-02-15,4,February
Beacon Hill,2009-02-16,5,February
Beacon Hill,2009-02-17,6,February
Beacon Hill,2009-02-18,3,February
Beacon Hill,2009-02-19,2,February
Beacon Hill,2009-02-20,1,February
Beacon Hill,2009-02-22,2,February
Beacon Hill,2009-02-23,6,February
Beacon Hill,2009-02-24,3,February
Beacon Hill,2009-02-25,5,February
Beacon Hill,2009-02-26,5,February
Beacon Hill,2009-02-28,3,February
Beacon Hill,2009-03-01,5,March
Beacon Hill,2009-03-02,9,March
Beacon Hill,2009-03-03,5,March
Beacon Hill,2009-03-04,6,March
Beacon Hill,2009-03-05,5,March
Beacon Hill,2009-03-06,4,March
Beacon Hill,2009-03-07,2,March
Beacon Hill,2009-03-08,7,March
Beacon Hill,2009-03-09,4,March
Beacon Hill,2009-03-10,4,March
Beacon Hill,2009-03-11,2,March
Beacon Hill,2009-03-12,6,March
Beacon Hill,2009-03-13,4,March
Beacon Hill,2009-03-14,6,March
Beacon Hill,2009-03-15,4,March
Beacon Hill,2009-03-16,3,March
Beacon Hill,2009-03-17,7,March
Beacon Hill,2009-03-18,9,March
Beacon Hill,2009-03-19,8,March
Beacon Hill,2009-03-20,7,March
Beacon Hill,2009-03-21,3,March
Beacon Hill,2009-03-22,5,March
Beacon Hill,2009-03-23,8,March
Beacon Hill,2009-03-24,6,March
Beacon Hill,2009-03-25,6,March
Beacon Hill,2009-03-26,8,March
Beacon Hill,2009-03-27,3,March
Beacon Hill,2009-03-28,5,March
Beacon Hill,2009-03-29,7,March
Beacon Hill,2009-03-30,6,March
Beacon Hill,2009-03-31,7,March
Beacon Hill,2009-04-01,9,April
Beacon Hill,2009-04-02,8,April
Beacon Hill,2009-04-03,10,April
Beacon Hill,2009-04-04,12,April
Beacon Hill,2009-04-05,1,April
Beacon Hill,2009-04-06,7,April
Beacon Hill,2009-04-07,9,April
Beacon Hill,2009-04-08,6,April
Beacon Hill,2009-04-09,6,April
Beacon Hill,2009-04-10,7,April
Beacon Hill,2009-04-11,4,April
Beacon Hill,2009-04-12,4,April
Beacon Hill,2009-04-13,6,April
Beacon Hill,2009-04-14,6,April
Beacon Hill,2009-04-15,6,April
Beacon Hill,2009-04-16,7,April
Beacon Hill,2009-04-17,6,April
Beacon Hill,2009-04-18,4,April
Beacon Hill,2009-04-19,8,April
Beacon Hill,2009-04-20,7,April
Beacon Hill,2009-04-21,9,April
Beacon Hill,2009-04-22,9,April
Beacon Hill,2009-04-23,6,April
Beacon Hill,2009-04-24,6,April
Beacon Hill,2009-04-25,7,April
Beacon Hill,2009-04-26,6,April
Beacon Hill,2009-04-27,4,April
Beacon Hill,2009-04-28,8,April
Beacon Hill,2009-04-29,2,April
Beacon Hill,2009-04-30,2,April
Beacon Hill,2009-05-01,8,May
Beacon Hill,2009-05-02,11,May
Beacon Hill,2009-05-03,7,May
Beacon Hill,2009-05-04,8,May
Beacon Hill,2009-05-05,1,May
Beacon Hill,2009-05-06,4,May
Beacon Hill,2009-05-07,6,May
Beacon Hill,2009-05-08,7,May
Beacon Hill,2009-05-09,4,May
Beacon Hill,2009-05-10,3,May
Beacon Hill,2009-05-11,8,May
Beacon Hill,2009-05-12,3,May
Beacon Hill,2009-05-13,1,May
Beacon Hill,2009-05-14,5,May
Beacon Hill,2009-05-15,5,May
Beacon Hill,2009-05-17,4,May
Beacon Hill,2009-05-18,8,May
Beacon Hill,2009-05-19,6,May
Beacon Hill,2009-05-20,6,May
Beacon Hill,2009-05-21,3,May
Beacon Hill,2009-05-22,4,May
Beacon Hill,2009-05-24,4,May
Beacon Hill,2009-05-25,4,May
Beacon Hill,2009-05-26,3,May
Beacon Hill,2009-05-27,7,May
Beacon Hill,2009-05-28,2,May
Beacon Hill,2009-05-29,6,May
Beacon Hill,2009-05-30,4,May
Beacon Hill,2009-05-31,2,May
Beacon Hill,2009-06-01,1,June
Beacon Hill,2009-06-02,3,June
Beacon Hill,2009-06-03,5,June
Beacon Hill,2009-06-04,7,June
Beacon Hill,2009-06-05,6,June
Beacon Hill,2009-06-06,8,June
Beacon Hill,2009-06-07,8,June
Beacon Hill,2009-06-08,4,June
Beacon Hill,2009-06-09,5,June
Beacon Hill,2009-06-10,14,June
Beacon Hill,2009-06-11,3,June
Beacon Hill,2009-06-12,4,June
Beacon Hill,2009-06-13,5,June
Beacon Hill,2009-06-14,6,June
Beacon Hill,2009-06-15,7,June
Beacon Hill,2009-06-16,8,June
Beacon Hill,2009-06-17,5,June
Beacon Hill,2009-06-18,6,June
Beacon Hill,2009-06-19,2,June
Beacon Hill,2009-06-20,3,June
Beacon Hill,2009-06-21,1,June
Beacon Hill,2009-06-22,2,June
Beacon Hill,2009-06-23,7,June
Beacon Hill,2009-06-24,2,June
Beacon Hill,2009-06-25,3,June
Beacon Hill,2009-06-26,7,June
Beacon Hill,2009-06-27,8,June
Beacon Hill,2009-06-28,6,June
Beacon Hill,2009-06-29,2,June
Beacon Hill,2009-06-30,4,June
Beacon Hill,2009-07-01,3,July
Beacon Hill,2009-07-02,6,July
Beacon Hill,2009-07-03,5,July
Beacon Hill,2009-07-04,3,July
Beacon Hill,2009-07-05,4,July
Beacon Hill,2009-07-06,6,July
Beacon Hill,2009-07-07,3,July
Beacon Hill,2009-07-08,3,July
Beacon Hill,2009-07-09,3,July
Beacon Hill,2009-07-10,1,July
Beacon Hill,2009-07-11,5,July
Beacon Hill,2009-07-12,9,July
Beacon Hill,2009-07-13,4,July
Beacon Hill,2009-07-14,7,July
Beacon Hill,2009-07-15,4,July
Beacon Hill,2009-07-16,5,July
Beacon Hill,2009-07-17,5,July
Beacon Hill,2009-07-18,4,July
Beacon Hill,2009-07-19,4,July
Beacon Hill,2009-07-20,7,July
Beacon Hill,2009-07-21,2,July
Beacon Hill,2009-07-22,7,July
Beacon Hill,2009-07-23,3,July
Beacon Hill,2009-07-24,3,July
Beacon Hill,2009-07-25,7,July
Beacon Hill,2009-07-26,8,July
Beacon Hill,2009-07-27,4,July
Beacon Hill,2009-07-28,5,July
Beacon Hill,2009-07-29,11,July
Beacon Hill,2009-07-30,10,July
Beacon Hill,2009-07-31,3,July
Beacon Hill,2009-08-01,11,August
Beacon Hill,2009-08-02,8,August
Beacon Hill,2009-08-03,3,August
Beacon Hill,2009-08-04,4,August
Beacon Hill,2009-08-05,4,August
Beacon Hill,2009-08-06,4,August
Beacon Hill,2009-08-07,7,August
Beacon Hill,2009-08-08,10,August
Beacon Hill,2009-08-09,8,August
Beacon Hill,2009-08-10,13,August
Beacon Hill,2009-08-11,13,August
Beacon Hill,2009-08-12,6,August
Beacon Hill,2009-08-13,8,August
Beacon Hill,2009-08-14,11,August
Beacon Hill,2009-08-15,7,August
Beacon Hill,2009-08-16,10,August
Beacon Hill,2009-08-17,6,August
Beacon Hill,2009-08-18,4,August
Beacon Hill,2009-08-19,9,August
Beacon Hill,2009-08-20,12,August
Beacon Hill,2009-08-21,6,August
Beacon Hill,2009-08-22,5,August
Beacon Hill,2009-08-23,5,August
Beacon Hill,2009-08-24,7,August
Beacon Hill,2009-08-25,3,August
Beacon Hill,2009-08-26,8,August
Beacon Hill,2009-08-27,5,August
Beacon Hill,2009-08-28,2,August
Beacon Hill,2009-08-29,7,August
Beacon Hill,2009-08-30,4,August
Beacon Hill,2009-08-31,9,August
Beacon Hill,2009-09-01,7,September
Beacon Hill,2009-09-02,3,September
Beacon Hill,2009-09-03,7,September
Beacon Hill,2009-09-04,14,September
Beacon Hill,2009-09-05,4,September
Beacon Hill,2009-09-06,3,September
Beacon Hill,2009-09-07,5,September
Beacon Hill,2009-09-08,3,September
Beacon Hill,2009-09-09,8,September
Beacon Hill,2009-09-10,10,September
Beacon Hill,2009-09-11,6,September
Beacon Hill,2009-09-12,9,September
Beacon Hill,2009-09-13,13,September
Beacon Hill,2009-09-14,2,September
Beacon Hill,2009-09-15,9,September
Beacon Hill,2009-09-16,5,September
Beacon Hill,2009-09-17,7,September
Beacon Hill,2009-09-18,5,September
Beacon Hill,2009-09-19,5,September
Beacon Hill,2009-09-20,5,September
Beacon Hill,2009-09-21,9,September
Beacon Hill,2009-09-22,5,September
Beacon Hill,2009-09-23,4,September
Beacon Hill,2009-09-24,7,September
Beacon Hill,2009-09-25,4,September
Beacon Hill,2009-09-26,2,September
Beacon Hill,2009-09-27,4,September
Beacon Hill,2009-09-28,6,September
Beacon Hill,2009-09-29,6,September
Beacon Hill,2009-09-30,5,September
Beacon Hill,2009-10-01,4,October
Beacon Hill,2009-10-02,4,October
Beacon Hill,2009-10-03,6,October
Beacon Hill,2009-10-04,3,October
Beacon Hill,2009-10-05,1,October
Beacon Hill,2009-10-06,3,October
Beacon Hill,2009-10-07,9,October
Beacon Hill,2009-10-08,2,October
Beacon Hill,2009-10-09,7,October
Beacon Hill,2009-10-10,8,October
Beacon Hill,2009-10-11,4,October
Beacon Hill,2009-10-12,1,October
Beacon Hill,2009-10-13,9,October
Beacon Hill,2009-10-14,5,October
Beacon Hill,2009-10-15,5,October
Beacon Hill,2009-10-16,5,October
Beacon Hill,2009-10-17,9,October
Beacon Hill,2009-10-18,2,October
Beacon Hill,2009-10-19,3,October
Beacon Hill,2009-10-20,9,October
Beacon Hill,2009-10-21,3,October
Beacon Hill,2009-10-22,7,October
Beacon Hill,2009-10-23,14,October
Beacon Hill,2009-10-24,2,October
Beacon Hill,2009-10-25,4,October
Beacon Hill,2009-10-26,5,October
Beacon Hill,2009-10-27,4,October
Beacon Hill,2009-10-28,2,October
Beacon Hill,2009-10-29,8,October
Beacon Hill,2009-10-30,5,October
Beacon Hill,2009-10-31,2,October
Beacon Hill,2009-11-01,8,November
Beacon Hill,2009-11-02,11,November
Beacon Hill,2009-11-03,21,November
Beacon Hill,2009-11-04,5,November
Beacon Hill,2009-11-05,7,November
Beacon Hill,2009-11-06,4,November
Beacon Hill,2009-11-07,9,November
Beacon Hill,2009-11-08,9,November
Beacon Hill,2009-11-09,7,November
Beacon Hill,2009-11-10,5,November
Beacon Hill,2009-11-11,4,November
Beacon Hill,2009-11-12,4,November
Beacon Hill,2009-11-13,11,November
Beacon Hill,2009-11-14,4,November
Beacon Hill,2009-11-15,8,November
Beacon Hill,2009-11-16,5,November
Beacon Hill,2009-11-17,5,November
Beacon Hill,2009-11-18,4,November
Beacon Hill,2009-11-19,5,November
Beacon Hill,2009-11-20,5,November
Beacon Hill,2009-11-21,3,November
Beacon Hill,2009-11-22,1,November
Beacon Hill,2009-11-23,3,November
Beacon Hill,2009-11-24,2,November
Beacon Hill,2009-11-25,6,November
Beacon Hill,2009-11-26,5,November
Beacon Hill,2009-11-27,8,November
Beacon Hill,2009-11-28,8,November
Beacon Hill,2009-11-29,4,November
Beacon Hill,2009-11-30,6,November
Beacon Hill,2009-12-01,10,December
Beacon Hill,2009-12-02,4,December
Beacon Hill,2009-12-03,6,December
Beacon Hill,2009-12-04,6,December
Beacon Hill,2009-12-05,5,December
Beacon Hill,2009-12-06,6,December
Beacon Hill,2009-12-07,7,December
Beacon Hill,2009-12-08,6,December
Beacon Hill,2009-12-09,6,December
Beacon Hill,2009-12-10,5,December
Beacon Hill,2009-12-11,7,December
Beacon Hill,2009-12-12,3,December
Beacon Hill,2009-12-13,5,December
Beacon Hill,2009-12-14,4,December
Beacon Hill,2009-12-15,7,December
Beacon Hill,2009-12-16,3,December
Beacon Hill,2009-12-17,4,December
Beacon Hill,2009-12-18,4,December
Beacon Hill,2009-12-19,7,December
Beacon Hill,2009-12-20,2,December
Beacon Hill,2009-12-21,7,December
Beacon Hill,2009-12-22,5,December
Beacon Hill,2009-12-23,8,December
Beacon Hill,2009-12-24,2,December
Beacon Hill,2009-12-25,7,December
Beacon Hill,2009-12-26,3,December
Beacon Hill,2009-12-27,1,December
Beacon Hill,2009-12-28,5,December
Beacon Hill,2009-12-29,6,December
Beacon Hill,2009-12-30,6,December
Beacon Hill,2009-12-31,6,December
Beacon Hill,2010-01-01,7,January
Beacon Hill,2010-01-02,6,January
Beacon Hill,2010-01-03,6,January
Beacon Hill,2010-01-04,7,January
Beacon Hill,2010-01-05,3,January
Beacon Hill,2010-01-06,6,January
Beacon Hill,2010-01-07,5,January
Beacon Hill,2010-01-08,4,January
Beacon Hill,2010-01-09,5,January
Beacon Hill,2010-01-10,2,January
Beacon Hill,2010-01-11,5,January
Beacon Hill,2010-01-12,2,January
Beacon Hill,2010-01-13,3,January
Beacon Hill,2010-01-14,3,January
Beacon Hill,2010-01-15,7,January
Beacon Hill,2010-01-16,5,January
Beacon Hill,2010-01-17,4,January
Beacon Hill,2010-01-18,6,January
Beacon Hill,2010-01-19,3,January
Beacon Hill,2010-01-20,5,January
Beacon Hill,2010-01-21,4,January
Beacon Hill,2010-01-22,1,January
Beacon Hill,2010-01-24,1,January
Beacon Hill,2010-01-26,3,January
Beacon Hill,2010-01-27,4,January
Beacon Hill,2010-01-29,4,January
Beacon Hill,2010-01-30,4,January
Beacon Hill,2010-01-31,2,January
Beacon Hill,2010-02-01,5,February
Beacon Hill,2010-02-02,7,February
Beacon Hill,2010-02-03,8,February
Beacon Hill,2010-02-04,3,February
Beacon Hill,2010-02-05,6,February
Beacon Hill,2010-02-06,4,February
Beacon Hill,2010-02-07,7,February
Beacon Hill,2010-02-08,6,February
Beacon Hill,2010-02-09,5,February
Beacon Hill,2010-02-10,5,February
Beacon Hill,2010-02-11,3,February
Beacon Hill,2010-02-12,1,February
Beacon Hill,2010-02-13,5,February
Beacon Hill,2010-02-14,4,February
Beacon Hill,2010-02-15,7,February
Beacon Hill,2010-02-16,3,February
Beacon Hill,2010-02-17,7,February
Beacon Hill,2010-02-18,6,February
Beacon Hill,2010-02-19,4,February
Beacon Hill,2010-02-20,2,February
Beacon Hill,2010-02-21,3,February
Beacon Hill,2010-02-22,6,February
Beacon Hill,2010-02-23,8,February
Beacon Hill,2010-02-24,5,February
Beacon Hill,2010-02-25,4,February
Beacon Hill,2010-02-26,10,February
Beacon Hill,2010-02-27,2,February
Beacon Hill,2010-02-28,6,February
Beacon Hill,2010-03-01,3,March
Beacon Hill,2010-03-02,5,March
Beacon Hill,2010-03-03,6,March
Beacon Hill,2010-03-04,3,March
Beacon Hill,2010-03-05,1,March
Beacon Hill,2010-03-06,3,March
Beacon Hill,2010-03-07,2,March
Beacon Hill,2010-03-08,6,March
Beacon Hill,2010-03-09,4,March
Beacon Hill,2010-03-10,3,March
Beacon Hill,2010-03-11,3,March
Beacon Hill,2010-03-12,8,March
Beacon Hill,2010-03-13,2,March
Beacon Hill,2010-03-14,9,March
Beacon Hill,2010-03-15,3,March
Beacon Hill,2010-03-16,6,March
Beacon Hill,2010-03-17,6,March
Beacon Hill,2010-03-18,5,March
Beacon Hill,2010-03-19,7,March
Beacon Hill,2010-03-20,1,March
Beacon Hill,2010-03-21,5,March
Beacon Hill,2010-03-23,3,March
Beacon Hill,2010-03-24,7,March
Beacon Hill,2010-03-25,5,March
Beacon Hill,2010-03-26,7,March
Beacon Hill,2010-03-27,6,March
Beacon Hill,2010-03-28,12,March
Beacon Hill,2010-03-29,6,March
Beacon Hill,2010-03-30,3,March
Beacon Hill,2010-03-31,3,March
Beacon Hill,2010-04-01,4,April
Beacon Hill,2010-04-02,5,April
Beacon Hill,2010-04-03,3,April
Beacon Hill,2010-04-04,9,April
Beacon Hill,2010-04-05,2,April
Beacon Hill,2010-04-06,5,April
Beacon Hill,2010-04-07,3,April
Beacon Hill,2010-04-08,2,April
Beacon Hill,2010-04-09,5,April
Beacon Hill,2010-04-10,3,April
Beacon Hill,2010-04-11,4,April
Beacon Hill,2010-04-12,7,April
Beacon Hill,2010-04-13,3,April
Beacon Hill,2010-04-14,4,April
Beacon Hill,2010-04-15,4,April
Beacon Hill,2010-04-16,2,April
Beacon Hill,2010-04-17,2,April
Beacon Hill,2010-04-18,2,April
Beacon Hill,2010-04-19,6,April
Beacon Hill,2010-04-20,6,April
Beacon Hill,2010-04-21,4,April
Beacon Hill,2010-04-22,7,April
Beacon Hill,2010-04-23,5,April
Beacon Hill,2010-04-24,4,April
Beacon Hill,2010-04-25,5,April
Beacon Hill,2010-04-26,4,April
Beacon Hill,2010-04-27,6,April
Beacon Hill,2010-04-28,6,April
Beacon Hill,2010-04-29,3,April
Beacon Hill,2010-04-30,2,April
Beacon Hill,2010-05-01,5,May
Beacon Hill,2010-05-02,4,May
Beacon Hill,2010-05-03,4,May
Beacon Hill,2010-05-04,4,May
Beacon Hill,2010-05-05,6,May
Beacon Hill,2010-05-06,7,May
Beacon Hill,2010-05-07,4,May
Beacon Hill,2010-05-08,9,May
Beacon Hill,2010-05-09,8,May
Beacon Hill,2010-05-10,4,May
Beacon Hill,2010-05-11,4,May
Beacon Hill,2010-05-12,6,May
Beacon Hill,2010-05-13,7,May
Beacon Hill,2010-05-14,2,May
Beacon Hill,2010-05-15,3,May
Beacon Hill,2010-05-16,4,May
Beacon Hill,2010-05-17,5,May
Beacon Hill,2010-05-18,3,May
Beacon Hill,2010-05-19,2,May
Beacon Hill,2010-05-20,2,May
Beacon Hill,2010-05-21,7,May
Beacon Hill,2010-05-22,8,May
Beacon Hill,2010-05-23,4,May
Beacon Hill,2010-05-24,8,May
Beacon Hill,2010-05-25,3,May
Beacon Hill,2010-05-26,2,May
Beacon Hill,2010-05-27,7,May
Beacon Hill,2010-05-28,5,May
Beacon Hill,2010-05-29,2,May
Beacon Hill,2010-05-30,2,May
Beacon Hill,2010-05-31,7,May
Beacon Hill,2010-06-01,3,June
Beacon Hill,2010-06-02,3,June
Beacon Hill,2010-06-03,9,June
Beacon Hill,2010-06-04,4,June
Beacon Hill,2010-06-05,7,June
Beacon Hill,2010-06-06,1,June
Beacon Hill,2010-06-07,6,June
Beacon Hill,2010-06-08,4,June
Beacon Hill,2010-06-09,2,June
Beacon Hill,2010-06-10,6,June
Beacon Hill,2010-06-11,6,June
Beacon Hill,2010-06-12,5,June
Beacon Hill,2010-06-14,8,June
Beacon Hill,2010-06-15,7,June
Beacon Hill,2010-06-16,8,June
Beacon Hill,2010-06-17,5,June
Beacon Hill,2010-06-18,3,June
Beacon Hill,2010-06-19,6,June
Beacon Hill,2010-06-20,2,June
Beacon Hill,2010-06-21,6,June
Beacon Hill,2010-06-22,6,June
Beacon Hill,2010-06-23,4,June
Beacon Hill,2010-06-24,7,June
Beacon Hill,2010-06-25,4,June
Beacon Hill,2010-06-26,2,June
Beacon Hill,2010-06-27,3,June
Beacon Hill,2010-06-28,4,June
Beacon Hill,2010-06-29,4,June
Beacon Hill,2010-06-30,6,June
Beacon Hill,2010-07-01,8,July
Beacon Hill,2010-07-02,4,July
Beacon Hill,2010-07-03,5,July
Beacon Hill,2010-07-04,4,July
Beacon Hill,2010-07-05,3,July
Beacon Hill,2010-07-06,1,July
Beacon Hill,2010-07-07,3,July
Beacon Hill,2010-07-08,5,July
Beacon Hill,2010-07-09,4,July
Beacon Hill,2010-07-10,2,July
Beacon Hill,2010-07-11,4,July
Beacon Hill,2010-07-12,2,July
Beacon Hill,2010-07-13,4,July
Beacon Hill,2010-07-14,5,July
Beacon Hill,2010-07-15,7,July
Beacon Hill,2010-07-16,3,July
Beacon Hill,2010-07-17,1,July
Beacon Hill,2010-07-18,5,July
Beacon Hill,2010-07-19,7,July
Beacon Hill,2010-07-20,7,July
Beacon Hill,2010-07-21,3,July
Beacon Hill,2010-07-22,1,July
Beacon Hill,2010-07-23,5,July
Beacon Hill,2010-07-24,4,July
Beacon Hill,2010-07-25,4,July
Beacon Hill,2010-07-26,3,July
Beacon Hill,2010-07-27,10,July
Beacon Hill,2010-07-28,7,July
Beacon Hill,2010-07-29,5,July
Beacon Hill,2010-07-30,5,July
Beacon Hill,2010-07-31,5,July
Beacon Hill,2010-08-01,3,August
Beacon Hill,2010-08-02,4,August
Beacon Hill,2010-08-03,6,August
Beacon Hill,2010-08-04,7,August
Beacon Hill,2010-08-05,2,August
Beacon Hill,2010-08-06,7,August
Beacon Hill,2010-08-07,8,August
Beacon Hill,2010-08-08,8,August
Beacon Hill,2010-08-09,6,August
Beacon Hill,2010-08-10,7,August
Beacon Hill,2010-08-11,4,August
Beacon Hill,2010-08-12,8,August
Beacon Hill,2010-08-13,6,August
Beacon Hill,2010-08-14,6,August
Beacon Hill,2010-08-15,8,August
Beacon Hill,2010-08-16,1,August
Beacon Hill,2010-08-17,5,August
Beacon Hill,2010-08-18,7,August
Beacon Hill,2010-08-19,7,August
Beacon Hill,2010-08-20,11,August
Beacon Hill,2010-08-21,10,August
Beacon Hill,2010-08-22,11,August
Beacon Hill,2010-08-23,10,August
Beacon Hill,2010-08-24,10,August
Beacon Hill,2010-08-25,7,August
Beacon Hill,2010-08-26,7,August
Beacon Hill,2010-08-27,5,August
Beacon Hill,2010-08-28,2,August
Beacon Hill,2010-08-29,6,August
Beacon Hill,2010-08-30,7,August
Beacon Hill,2010-08-31,4,August
Beacon Hill,2010-09-01,3,September
Beacon Hill,2010-09-02,8,September
Beacon Hill,2010-09-03,5,September
Beacon Hill,2010-09-04,3,September
Beacon Hill,2010-09-05,10,September
Beacon Hill,2010-09-06,6,September
Beacon Hill,2010-09-07,7,September
Beacon Hill,2010-09-08,6,September
Beacon Hill,2010-09-09,4,September
Beacon Hill,2010-09-10,3,September
Beacon Hill,2010-09-11,6,September
Beacon Hill,2010-09-12,6,September
Beacon Hill,2010-09-13,9,September
Beacon Hill,2010-09-14,6,September
Beacon Hill,2010-09-15,6,September
Beacon Hill,2010-09-16,7,September
Beacon Hill,2010-09-17,4,September
Beacon Hill,2010-09-18,2,September
Beacon Hill,2010-09-19,5,September
Beacon Hill,2010-09-20,4,September
Beacon Hill,2010-09-21,9,September
Beacon Hill,2010-09-22,9,September
Beacon Hill,2010-09-23,5,September
